fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
gp,006165,建信中证1000指数增强A,2021-11-12,2.0169,2.2213,1.24,4.11,4.62,0.20,21.89,24.13,82.63,,26.17,125.69,0.15%,http://fund.eastmoney.com/006165.html
gp,007138,鹏扬元合量化大盘C,2021-11-12,1.8881,1.8881,1.37,4.11,11.19,4.18,25.86,42.97,85.40,,26.13,88.81,0.00%,http://fund.eastmoney.com/007138.html
gp,004194,招商中证1000指数增强A,2021-11-12,1.5621,1.5621,1.15,4.10,5.38,1.26,19.04,20.45,82.55,126.03,21.99,56.21,0.12%,http://fund.eastmoney.com/004194.html
gp,006166,建信中证1000指数增强C,2021-11-12,1.9936,2.1957,1.24,4.10,4.59,0.10,21.64,23.64,81.19,,25.73,123.06,0.00%,http://fund.eastmoney.com/006166.html
gp,013442,建信中证1000指数增强E,2021-11-12,1.9939,2.0950,1.24,4.10,4.59,,,,,,,-1.48,0.00%,http://fund.eastmoney.com/013442.html
gp,004195,招商中证1000指数增强C,2021-11-12,1.5503,1.5503,1.15,4.09,5.36,1.16,18.81,19.97,81.11,123.32,21.57,55.03,0.00%,http://fund.eastmoney.com/004195.html
gp,008898,国寿创精选88ETF联接A,2021-11-12,1.2670,1.2670,1.35,4.09,9.16,-0.53,31.01,15.57,,,19.49,26.69,0.12%,http://fund.eastmoney.com/008898.html
gp,008899,国寿创精选88ETF联接C,2021-11-12,1.2612,1.2612,1.36,4.09,9.13,-0.61,30.82,15.22,,,19.18,26.11,0.00%,http://fund.eastmoney.com/008899.html
gp,010469,圆信永丰聚优股票A,2021-11-12,1.0646,1.0646,0.81,4.08,4.39,1.72,6.81,,,,,6.46,0.15%,http://fund.eastmoney.com/010469.html
gp,004352,北信瑞丰研究精选,2021-11-12,1.7762,1.7762,1.67,4.07,2.35,-1.42,15.92,28.35,77.16,112.51,16.21,77.62,0.15%,http://fund.eastmoney.com/004352.html
gp,005009,申万菱信行业轮动股票,2021-11-12,2.2838,2.2838,1.04,4.07,14.28,0.37,45.64,52.99,160.20,233.45,37.33,128.36,0.15%,http://fund.eastmoney.com/005009.html
gp,010470,圆信永丰聚优股票C,2021-11-12,1.0622,1.0622,0.82,4.07,4.36,1.62,6.60,,,,,6.22,0.00%,http://fund.eastmoney.com/010470.html
gp,011328,景顺长城新能源产业股票A,2021-11-12,1.7210,1.7210,0.57,4.06,21.12,10.12,71.24,,,,,72.10,0.15%,http://fund.eastmoney.com/011328.html
gp,011329,景顺长城新能源产业股票C,2021-11-12,1.7197,1.7197,0.57,4.05,21.11,10.08,71.15,,,,,71.97,0.00%,http://fund.eastmoney.com/011329.html
gp,007903,长城量化小盘股票,2021-11-12,1.39,1.39,1.26,4.04,4.98,1.97,16.31,14.34,,,18.71,38.99,0.15%,http://fund.eastmoney.com/007903.html
gp,008382,融通产业趋势股票,2021-11-12,1.1230,1.1780,-0.72,4.01,0.96,-13.53,-4.45,-0.58,,,-7.12,17.77,0.15%,http://fund.eastmoney.com/008382.html
gp,009492,宝盈创新驱动股票C,2021-11-12,1.4590,1.4590,0.25,4,16.94,9.58,44.10,43.05,,,30.64,45.90,0.00%,http://fund.eastmoney.com/009492.html
gp,009491,宝盈创新驱动股票A,2021-11-12,1.4682,1.4682,0.25,4,16.99,9.72,44.47,43.77,,,31.21,46.82,0.15%,http://fund.eastmoney.com/009491.html
gp,010322,大摩新兴产业股票,2021-11-12,1.2685,1.2685,0.39,4,9.23,1.34,29.88,,,,,26.85,0.15%,http://fund.eastmoney.com/010322.html
gp,007685,华商电子行业量化股票,2021-11-12,2.0473,2.0473,0.06,3.99,15.20,2.01,32.39,26.07,106.40,,23.79,104.73,0.15%,http://fund.eastmoney.com/007685.html
gp,005825,申万菱信智能驱动股票,2021-11-12,4.0254,4.0254,1.47,3.98,12.35,8.53,41.16,66.09,187.82,320.85,45.44,302.54,0.15%,http://fund.eastmoney.com/005825.html
gp,006143,恒生前海中证质量成长A,2021-11-12,1.4222,1.4222,0.75,3.98,3.34,-0.80,2.01,2.18,40.98,,4.40,42.22,0.12%,http://fund.eastmoney.com/006143.html
gp,006144,恒生前海中证质量成长C,2021-11-12,1.4089,1.4089,0.75,3.98,3.31,-0.89,1.81,1.77,39.87,,4.03,40.89,0.00%,http://fund.eastmoney.com/006144.html
gp,009502,国寿安保创新医药股票A,2021-11-12,0.9240,0.9240,0.64,3.98,-3.11,-8.61,-10.53,,,,-7.60,-7.60,0.15%,http://fund.eastmoney.com/009502.html
gp,009503,国寿安保创新医药股票C,2021-11-12,0.9215,0.9215,0.66,3.97,-3.13,-8.67,-10.66,,,,-7.85,-7.85,0.00%,http://fund.eastmoney.com/009503.html
gp,012238,工银养老产业股票C,2021-11-12,2.1310,2.1310,-0.05,3.95,-3.57,-8.58,-4.27,,,,,-2.65,0.00%,http://fund.eastmoney.com/012238.html
gp,162413,华宝中证1000指数,2021-11-12,1.1529,0.4717,1.29,3.94,6.38,1,20.27,15.81,49.63,68.60,16.47,-51.76,0.10%,http://fund.eastmoney.com/162413.html
gp,160419,华安中证全指证券公司指数,2021-11-12,1.1631,0.7833,-0.32,3.94,1,5.50,13.84,-0.50,34.70,64.80,-4.03,-21.67,0.12%,http://fund.eastmoney.com/160419.html
gp,001042,华夏领先股票,2021-11-12,0.9230,0.9230,0.33,3.94,15.81,-2.12,10.54,19.87,64.23,91.89,5.61,-7.70,0.15%,http://fund.eastmoney.com/001042.html
gp,006486,广发中证1000指数A,2021-11-12,1.6415,1.6415,1.33,3.94,6.44,0.78,19.84,15.10,48.47,64.20,15.92,64.13,0.10%,http://fund.eastmoney.com/006486.html
gp,001171,工银养老产业股票A,2021-11-12,2.1370,2.1370,-0.05,3.94,-3.52,-8.44,-4,30.94,121.45,206.60,17.87,113.70,0.15%,http://fund.eastmoney.com/001171.html
gp,001072,华安智能装备主题股票A,2021-11-12,2.70,2.7530,0.90,3.93,15.83,0.90,37.83,42.18,127.46,231.70,33.20,183.75,0.15%,http://fund.eastmoney.com/001072.html
gp,160516,博时中证全指证券公司指数(LOF),2021-11-12,1.3631,0.9435,-0.34,3.93,1.01,5.30,14.66,1.76,21.37,47.71,-1.96,-5.65,0.10%,http://fund.eastmoney.com/160516.html
gp,002210,创金合信量化多因子股票A,2021-11-12,2.0244,2.0244,1.53,3.93,5.93,0.91,18.25,26.82,89.34,120,24.52,102.44,0.15%,http://fund.eastmoney.com/002210.html
gp,012863,汇添富中证电池主题指数发起式C,2021-11-12,1.1274,1.1274,0.89,3.93,15.90,12.74,,,,,,12.74,0.00%,http://fund.eastmoney.com/012863.html
gp,004640,华夏节能环保股票,2021-11-12,2.6447,2.6447,2.67,3.92,15.18,1.49,36.04,51.86,213.35,281.96,25.32,164.47,0.15%,http://fund.eastmoney.com/004640.html
gp,006487,广发中证1000指数C,2021-11-12,1.6290,1.6290,1.32,3.92,6.39,0.67,19.59,14.64,47.31,62.97,15.52,62.88,0.00%,http://fund.eastmoney.com/006487.html
gp,008085,海富通先进制造股票A,2021-11-12,1.5036,1.5036,2.37,3.92,6.25,-0.73,57.53,56.38,,,25.62,50.36,0.15%,http://fund.eastmoney.com/008085.html
gp,012862,汇添富中证电池主题指数发起式A,2021-11-12,1.1280,1.1280,0.89,3.92,15.92,12.80,,,,,,12.80,0.10%,http://fund.eastmoney.com/012862.html
gp,502053,长盛中证全指证券指数(LOF),2021-11-12,1.0772,1.0772,-0.35,3.91,1.20,5.67,15.75,1.93,37.98,65.06,-2.07,21.60,0.12%,http://fund.eastmoney.com/502053.html
gp,003865,创金合信量化多因子股票C,2021-11-12,1.9560,1.9560,1.54,3.91,5.87,0.72,17.80,25.88,86.53,115.63,23.72,55.11,0.00%,http://fund.eastmoney.com/003865.html
gp,008084,海富通先进制造股票C,2021-11-12,1.4922,1.4922,2.37,3.91,6.21,-0.83,57.21,55.75,,,25.18,49.22,0.00%,http://fund.eastmoney.com/008084.html
gp,501048,汇添富中证全指证券公司指数C,2021-11-12,1.1689,1.1689,-0.41,3.90,0.82,4.26,10.45,-4.91,24.99,53.56,-7.90,16.89,0.00%,http://fund.eastmoney.com/501048.html
gp,501047,汇添富中证全指证券公司指数A,2021-11-12,1.1672,1.1672,-0.41,3.90,0.84,4.33,10.58,-4.68,25.60,53.06,-7.70,16.72,0.08%,http://fund.eastmoney.com/501047.html
gp,011861,南方中证1000联接C,2021-11-12,1.0283,1.0283,1.28,3.90,2.84,,,,,,,2.83,0.00%,http://fund.eastmoney.com/011861.html
gp,011860,南方中证1000联接A,2021-11-12,1.0284,1.0284,1.28,3.90,2.85,,,,,,,2.84,0.12%,http://fund.eastmoney.com/011860.html
gp,000866,华宝制造股票,2021-11-12,2.6190,2.6190,0.46,3.89,6.72,1.32,23.54,28.89,134.05,168.62,24.89,161.90,0.15%,http://fund.eastmoney.com/000866.html
gp,160633,鹏华券商A,2021-11-12,1.1480,0.6610,-0.35,3.89,0.97,5.32,12.77,-2.55,30.22,60.56,-5.67,-30.26,0.12%,http://fund.eastmoney.com/160633.html
gp,013622,华安智能装备主题股票C,2021-11-12,2.6990,2.6990,0.90,3.89,,,,,,,,10.80,0.00%,http://fund.eastmoney.com/013622.html
gp,007474,华夏创成长ETF联接A,2021-11-12,2.7748,2.7748,0.08,3.88,13.47,3.78,22.83,46.76,148.08,,26.78,177.48,0.12%,http://fund.eastmoney.com/007474.html
gp,161030,富国中证体育产业指数(LOF)A,2021-11-12,1.0210,0.6830,-0.10,3.87,10.26,14.98,5.58,-3.46,25.29,65.19,4.72,-31.14,0.12%,http://fund.eastmoney.com/161030.html
gp,007475,华夏创成长ETF联接C,2021-11-12,2.7488,2.7488,0.08,3.87,13.43,3.68,22.58,46.17,146.11,,26.34,174.88,0.00%,http://fund.eastmoney.com/007475.html
gp,502010,易方达中证全指证券公司指数(LOF)A,2021-11-12,1.3008,0.8721,-0.38,3.87,0.96,5.56,13.25,-0.93,35.03,62.03,-4.40,-11.04,0.10%,http://fund.eastmoney.com/502010.html
gp,013276,富国中证全指证券公司指数(LOF)C,2021-11-12,1.0730,1.0730,-0.37,3.87,0.85,,,,,,,4.89,0.00%,http://fund.eastmoney.com/013276.html
gp,013278,富国中证体育产业指数(LOF)C,2021-11-12,1.0210,1.0210,-0.10,3.87,10.14,,,,,,,17.76,0.00%,http://fund.eastmoney.com/013278.html
gp,001672,国寿安保智慧生活股票,2021-11-12,2.18,2.4020,0.83,3.86,9.99,-1.04,28.77,25.29,112.54,159.34,22.68,158.29,0.15%,http://fund.eastmoney.com/001672.html
gp,008591,天弘中证全指证券公司ETF联接C,2021-11-12,1.2256,1.2256,-0.40,3.86,0.96,5.91,13.31,-0.82,,,-4.53,22.56,0.00%,http://fund.eastmoney.com/008591.html
gp,008590,天弘中证全指证券公司ETF联接A,2021-11-12,1.2303,1.2303,-0.40,3.86,0.98,5.96,13.42,-0.62,,,-4.37,23.03,0.10%,http://fund.eastmoney.com/008590.html
gp,012874,易方达中证全指证券公司指数(LOF)C,2021-11-12,1.2993,1.2993,-0.38,3.86,0.92,5.46,,,,,,6.24,0.00%,http://fund.eastmoney.com/012874.html
gp,007993,华夏中证全指证券公司ETF联接C,2021-11-12,1.2550,1.2550,-0.37,3.85,0.97,5.26,13.60,-0.63,,,-4,25.50,0.00%,http://fund.eastmoney.com/007993.html
gp,007992,华夏中证全指证券公司ETF联接A,2021-11-12,1.2610,1.2610,-0.37,3.85,0.99,5.33,13.76,-0.33,,,-3.76,26.10,0.12%,http://fund.eastmoney.com/007992.html
gp,004069,南方中证全指证券公司ETF联接A,2021-11-12,1.1915,1.1915,-0.40,3.85,0.95,5.28,12.16,-2.96,29.22,57.27,-6.12,19.15,0.12%,http://fund.eastmoney.com/004069.html
gp,004070,南方中证全指证券公司ETF联接C,2021-11-12,1.1692,1.1692,-0.40,3.84,0.91,5.18,11.94,-3.34,28.20,55.42,-6.45,16.92,0.00%,http://fund.eastmoney.com/004070.html
gp,008128,湘财长源股票型A,2021-11-12,1.2305,1.7227,2.07,3.84,10.14,6.84,17.08,25.55,,,20.94,80.35,0.15%,http://fund.eastmoney.com/008128.html
gp,163113,申万菱信中证申万证券行业指数,2021-11-12,0.97,2.0089,-0.40,3.83,0.94,5.09,12.15,-6.53,15.15,35.60,-7.72,47.22,0.12%,http://fund.eastmoney.com/163113.html
gp,006692,金信消费升级股票A,2021-11-12,2.2251,2.5483,1.15,3.83,3.50,-7.21,19.98,29.47,99.36,,15.65,172.61,0.15%,http://fund.eastmoney.com/006692.html
gp,008129,湘财长源股票型C,2021-11-12,1.2148,1.7023,2.07,3.83,10.10,6.71,16.79,24.91,,,20.42,78.08,0.00%,http://fund.eastmoney.com/008129.html
gp,161720,招商中证全指证券公司指数(LOF)A,2021-11-12,1.2017,0.7580,-0.40,3.83,0.96,5.30,12.32,-2.71,24.44,47.42,-5.92,-29.11,0.10%,http://fund.eastmoney.com/161720.html
gp,012044,鹏华券商C,2021-11-12,1.1110,1.1110,-0.36,3.83,0.91,5.21,12.68,,,,,11.10,0.00%,http://fund.eastmoney.com/012044.html
gp,013597,招商中证全指证券公司指数(LOF)C,2021-11-12,1.2016,1.2016,-0.40,3.83,0.95,,,,,,,-8.69,0.00%,http://fund.eastmoney.com/013597.html
gp,501016,国泰中证申万证券行业指数,2021-11-12,1.2017,1.2017,-0.39,3.82,0.95,5.19,12.15,-4.24,22.84,54.20,-5.68,20.17,0.12%,http://fund.eastmoney.com/501016.html
gp,006868,华夏科技成长股票,2021-11-12,2.1175,2.1175,0.68,3.82,14.72,3.18,21.76,17.18,104.61,,6.96,111.75,0.15%,http://fund.eastmoney.com/006868.html
gp,006693,金信消费升级股票C,2021-11-12,2.3078,2.5958,1.14,3.82,3.43,-7.40,19.51,28.44,96.24,,14.86,166.70,0.00%,http://fund.eastmoney.com/006693.html
gp,006098,华宝券商ETF联接A,2021-11-12,1.5797,1.5797,-0.40,3.82,0.86,5.11,11.63,-3.20,25.76,52.01,-6.26,57.97,0.10%,http://fund.eastmoney.com/006098.html
gp,007531,华宝券商ETF联接C,2021-11-12,1.5649,1.5649,-0.40,3.81,0.82,5,11.40,-3.59,24.77,,-6.58,23.92,0.00%,http://fund.eastmoney.com/007531.html
gp,002952,建信多因子量化股票,2021-11-12,1.4045,1.4045,1.43,3.80,6.10,1.76,8.09,2.33,41.31,74.32,-1.47,40.45,0.15%,http://fund.eastmoney.com/002952.html
gp,004616,中欧电子信息产业沪港深股票A,2021-11-12,2.8111,2.8111,0.95,3.80,9.45,-8.30,32.52,34.99,109.07,184.99,25.63,181.11,0.15%,http://fund.eastmoney.com/004616.html
gp,000780,鹏华医疗保健股票,2021-11-12,2.5710,2.5710,0.27,3.79,-1.49,-5.93,-8.51,2.76,64.81,145.56,-7.72,157.10,0.15%,http://fund.eastmoney.com/000780.html
gp,012363,国泰中证全指证券公司ETF联接C,2021-11-12,1.0405,1.0405,-0.39,3.79,0.81,4.53,,,,,,4.05,0.00%,http://fund.eastmoney.com/012363.html
gp,012362,国泰中证全指证券公司ETF联接A,2021-11-12,1.0418,1.0418,-0.40,3.79,0.83,4.60,,,,,,4.18,0.10%,http://fund.eastmoney.com/012362.html
gp,519935,长信创新驱动股票,2021-11-12,2.2260,2.2260,-0.27,3.78,11.47,5.40,29.42,27.86,79.95,118.45,19.55,122.60,0.15%,http://fund.eastmoney.com/519935.html
gp,005763,中欧电子信息产业沪港深股票C,2021-11-12,2.9117,2.9117,0.95,3.78,9.36,-8.49,31.98,33.90,105.90,179.62,24.76,165.93,0.00%,http://fund.eastmoney.com/005763.html
gp,007817,国泰中证全指通信设备ETF联接A,2021-11-12,1.0602,1.0602,1.75,3.78,9.24,0.18,18.58,-3.55,12.67,,3.47,6.02,0.10%,http://fund.eastmoney.com/007817.html
gp,010128,宝盈发展新动能股票A,2021-11-12,1.5172,1.5172,0.19,3.78,16.42,8.03,46.01,49.14,,,38.04,51.72,0.15%,http://fund.eastmoney.com/010128.html
gp,010129,宝盈发展新动能股票C,2021-11-12,1.5088,1.5088,0.19,3.78,16.37,7.89,45.65,48.40,,,37.45,50.88,0.00%,http://fund.eastmoney.com/010129.html
gp,161027,富国中证全指证券公司指数(LOF)A,2021-11-12,1.0730,0.6430,-0.46,3.77,0.85,4.99,12.12,-2.23,25.44,54.13,-5.55,-32.12,0.12%,http://fund.eastmoney.com/161027.html
gp,006138,国联安价值优选股票,2021-11-12,1.8705,1.8705,0.09,3.77,3.17,-0.12,-1.94,0.59,52,83.18,-1.78,87.05,0.15%,http://fund.eastmoney.com/006138.html
gp,007818,国泰中证全指通信设备ETF联接C,2021-11-12,1.0522,1.0522,1.74,3.77,9.21,0.10,18.38,-3.85,11.98,,3.20,5.22,0.00%,http://fund.eastmoney.com/007818.html
gp,012728,国泰中证动漫游戏ETF联接A,2021-11-12,1.0891,1.0891,-0.15,3.77,13.68,21.65,,,,,,8.91,0.10%,http://fund.eastmoney.com/012728.html
gp,012729,国泰中证动漫游戏ETF联接C,2021-11-12,1.0879,1.0879,-0.15,3.77,13.67,21.55,,,,,,8.79,0.00%,http://fund.eastmoney.com/012729.html
gp,001410,信达澳银新能源产业股票,2021-11-12,5.5770,5.6390,1.03,3.76,12.55,5.09,60.67,55.39,187.03,351.21,51.14,483.86,0.15%,http://fund.eastmoney.com/001410.html
gp,006478,长盛多因子策略优选,2021-11-12,2.2434,2.3744,0.82,3.76,10.59,4.60,29.16,34.09,110.73,,21.98,141.77,0.15%,http://fund.eastmoney.com/006478.html
gp,009726,招商中证500等权重指数增强A,2021-11-12,1.2411,1.2411,1.01,3.74,-0.11,-0.22,15.75,,,,22.20,24.11,0.15%,http://fund.eastmoney.com/009726.html
gp,009727,招商中证500等权重指数增强C,2021-11-12,1.2324,1.2324,1,3.73,-0.19,-0.41,15.30,,,,21.37,23.24,0.00%,http://fund.eastmoney.com/009727.html
gp,006257,信达澳银先进智造股票型,2021-11-12,3.4242,3.4242,1.02,3.72,12.11,5.44,60.55,56.04,183.53,,51.35,242.42,0.15%,http://fund.eastmoney.com/006257.html
gp,005702,恒生前海港股通高股息指数,2021-11-12,0.9206,0.9206,-0.44,3.71,-2.78,-1.75,-4.57,5.32,-7.10,-5.99,6.79,-7.94,0.12%,http://fund.eastmoney.com/005702.html
gp,001736,圆信永丰优加生活,2021-11-12,3.4710,3.4710,0.73,3.70,4.14,0.90,12.15,23.35,130.02,169.70,12.44,247.10,0.15%,http://fund.eastmoney.com/001736.html
gp,011322,国泰智能装备股票C,2021-11-12,3.4190,3.4190,0.65,3.70,22.85,12.21,54.64,,,,,27.19,0.00%,http://fund.eastmoney.com/011322.html
gp,165524,信诚中证智能家居指数(LOF)A,2021-11-12,1.0023,0.6557,1.45,3.69,9.70,-1.74,16.41,3.10,34.22,70.21,8.01,-33.29,0.10%,http://fund.eastmoney.com/165524.html
gp,001576,国泰智能装备股票A,2021-11-12,3.4310,3.4310,0.65,3.69,22.93,12.31,55.04,51.55,205.25,274.97,38.07,243.10,0.15%,http://fund.eastmoney.com/001576.html
gp,013084,信诚中证智能家居指数(LOF)C,2021-11-12,1.0015,1.0015,1.44,3.69,9.66,,,,,,,2.52,0.00%,http://fund.eastmoney.com/013084.html
gp,001048,富国新兴产业股票,2021-11-12,2.12,2.12,0.71,3.67,7.07,-1.67,9.96,25.89,76.08,113.07,9.62,112,0.15%,http://fund.eastmoney.com/001048.html
gp,002229,华夏经济转型股票,2021-11-12,2.5430,2.7070,0.47,3.67,13.93,1.84,19.05,15.22,93.24,134.31,6,191.46,0.15%,http://fund.eastmoney.com/002229.html
gp,206012,鹏华价值精选股票,2021-11-12,3.6210,3.6210,0.56,3.66,10.63,-0.90,30.39,35.97,147.51,246.84,23.84,262.10,0.15%,http://fund.eastmoney.com/206012.html
gp,001113,南方大数据100A,2021-11-12,1.2604,1.2604,0.87,3.65,9.62,3.22,26.99,28.40,102.38,108.85,25.56,26.04,0.12%,http://fund.eastmoney.com/001113.html
gp,004344,南方大数据100C,2021-11-12,1.2381,1.2381,0.86,3.64,9.58,3.11,26.74,27.88,100.76,106.38,25.14,36.61,0.00%,http://fund.eastmoney.com/004344.html
gp,001917,招商量化精选股票A,2021-11-12,1.8972,1.9672,0.44,3.63,-1.68,-2.62,12.37,18.49,87.71,142.76,21.05,101.84,0.15%,http://fund.eastmoney.com/001917.html
gp,009897,广发港股通成长精选股票C,2021-11-12,0.9545,0.9545,1.45,3.63,3.95,-4.56,-5.56,-4.37,,,-9.07,-4.55,0.00%,http://fund.eastmoney.com/009897.html
gp,009896,广发港股通成长精选股票A,2021-11-12,0.9590,0.9590,1.45,3.63,3.99,-4.46,-5.37,-3.98,,,-8.75,-4.10,0.15%,http://fund.eastmoney.com/009896.html
gp,007965,民生加银品质消费股票A,2021-11-12,1.4685,1.4685,0.51,3.62,9.85,-1.74,-1.48,8.62,,,-3.63,46.85,0.15%,http://fund.eastmoney.com/007965.html
gp,007950,招商量化精选股票C,2021-11-12,1.8771,1.8771,0.44,3.61,-1.73,-2.77,12.03,17.75,85.47,,20.40,89.95,0.00%,http://fund.eastmoney.com/007950.html
gp,007966,民生加银品质消费股票C,2021-11-12,1.4594,1.4594,0.51,3.61,9.82,-1.83,-1.68,8.19,,,-3.96,45.94,0.00%,http://fund.eastmoney.com/007966.html
gp,012980,大成恒生科技ETF发起式联接C,2021-11-12,1.0209,1.0209,1.18,3.61,3.13,,,,,,,2.09,0.00%,http://fund.eastmoney.com/012980.html
gp,012979,大成恒生科技ETF发起式联接A,2021-11-12,1.0216,1.0216,1.18,3.61,3.16,,,,,,,2.16,0.12%,http://fund.eastmoney.com/012979.html
gp,006195,国金量化多因子,2021-11-12,1.5157,1.5157,0.71,3.60,-1.30,-4.63,7.75,12.37,37.83,51.57,9.28,51.57,0.15%,http://fund.eastmoney.com/006195.html
gp,000831,工银医疗保健股票,2021-11-12,3.7570,3.7570,0.03,3.56,-5.70,-8.63,-7.78,27.14,95.98,183.12,12.76,275.70,0.15%,http://fund.eastmoney.com/000831.html
gp,003299,嘉实物流产业股票C,2021-11-12,2.4190,2.4190,1.09,3.55,2.67,16.97,12.25,21.07,75.29,132.60,18.58,141.90,0.00%,http://fund.eastmoney.com/003299.html
gp,003298,嘉实物流产业股票A,2021-11-12,2.4530,2.4530,1.07,3.55,2.68,17.09,12.47,21.62,76.86,134.96,19.02,145.30,0.15%,http://fund.eastmoney.com/003298.html
gp,003634,嘉实农业产业股票,2021-11-12,2.2687,2.2687,1.86,3.54,8.71,8.20,-0.93,10.99,65.33,161.10,0.20,126.87,0.15%,http://fund.eastmoney.com/003634.html
gp,005962,宝盈人工智能股票A,2021-11-12,3.5958,3.5958,0.24,3.54,16.54,8.30,42.56,37.79,138.94,258.50,27.72,259.58,0.15%,http://fund.eastmoney.com/005962.html
gp,005963,宝盈人工智能股票C,2021-11-12,3.5032,3.5032,0.24,3.52,16.47,8.09,41.99,36.68,135.11,250,26.83,250.32,0.00%,http://fund.eastmoney.com/005963.html
gp,012837,华安CES半导体芯片行业指数发起A,2021-11-12,0.9616,0.9616,-0.47,3.51,15.62,-2.14,,,,,,-3.84,0.05%,http://fund.eastmoney.com/012837.html
gp,012838,华安CES半导体芯片行业指数发起C,2021-11-12,0.9608,0.9608,-0.47,3.50,15.59,-2.21,,,,,,-3.92,0.00%,http://fund.eastmoney.com/012838.html
gp,160919,大成产业升级股票(LOF),2021-11-12,3.0230,5.0090,1.92,3.49,12.55,0.40,30.19,40.67,120.50,212.29,27.07,185.43,0.15%,http://fund.eastmoney.com/160919.html
gp,004532,民生加银中证港股通指数A,2021-11-12,1.0699,1.0699,0.51,3.48,-2.46,-7.70,-7.42,8.54,11.49,19.16,7.26,6.99,0.12%,http://fund.eastmoney.com/004532.html
gp,008326,东财通信A,2021-11-12,1.1261,1.1261,2.01,3.48,13.76,0.60,24.09,4.72,,,9.88,12.61,0.10%,http://fund.eastmoney.com/008326.html
gp,008327,东财通信C,2021-11-12,1.1210,1.1210,2.01,3.48,13.74,0.54,23.94,4.46,,,9.65,12.10,0.00%,http://fund.eastmoney.com/008327.html
gp,004533,民生加银中证港股通指数C,2021-11-12,1.0580,1.0580,0.50,3.47,-2.49,-7.76,-7.54,8.27,10.92,18.27,7.03,5.80,0.00%,http://fund.eastmoney.com/004533.html
gp,008445,融通产业趋势先锋股票,2021-11-12,1.5641,1.5641,1.01,3.46,12.15,3.98,35.73,35.06,,,27.01,56.41,0.15%,http://fund.eastmoney.com/008445.html
gp,006659,财通中证香港红利等权指数C,2021-11-12,0.8640,0.8640,-0.15,3.45,-4.16,-7.25,-12.94,-6.78,-13.44,,-4.19,-13.60,0.00%,http://fund.eastmoney.com/006659.html
gp,006658,财通中证香港红利等权指数A,2021-11-12,0.8707,0.8707,-0.15,3.45,-4.14,-7.17,-12.81,-6.50,-12.92,,-3.94,-12.93,0.12%,http://fund.eastmoney.com/006658.html
gp,005826,华夏潜龙精选股票,2021-11-12,2.4486,2.4486,0.60,3.45,2.90,-6.30,16.66,28.33,82.43,150.93,12.31,144.86,0.15%,http://fund.eastmoney.com/005826.html
gp,168701,合煦智远金融科技指数(LOF)A,2021-11-12,1.0769,1.0769,0.90,3.44,4.87,1.88,8.37,-0.73,,,-0.53,7.69,0.15%,http://fund.eastmoney.com/168701.html
gp,009891,融通产业趋势臻选股票,2021-11-12,1.1943,1.1943,1.01,3.44,11.91,3.42,31.89,20.83,,,19.37,19.43,0.15%,http://fund.eastmoney.com/009891.html
gp,012768,华夏中证动漫游戏ETF联接A,2021-11-12,1.1097,1.1097,0,3.44,13.37,,,,,,,10.97,0.12%,http://fund.eastmoney.com/012768.html
gp,320022,诺安研究精选股票,2021-11-12,2.5610,4.4490,0.71,3.43,8.38,-0.93,9.26,18.78,99.77,202.36,12.62,344.94,0.15%,http://fund.eastmoney.com/320022.html
gp,008281,国泰CES半导体芯片行业ETF联接A,2021-11-12,2.0560,2.0560,-0.49,3.43,14.79,-2.55,39.82,32.28,,,31.48,105.60,0.10%,http://fund.eastmoney.com/008281.html
gp,012769,华夏中证动漫游戏ETF联接C,2021-11-12,1.1091,1.1091,0,3.43,13.36,,,,,,,10.91,0.00%,http://fund.eastmoney.com/012769.html
gp,005328,前海开源价值策略股票,2021-11-12,1.6837,1.6837,1.44,3.42,6.75,-0.78,13.90,24.49,78.91,124.67,11.24,68.37,0.15%,http://fund.eastmoney.com/005328.html
gp,008282,国泰CES半导体芯片行业ETF联接C,2021-11-12,2.0440,2.0440,-0.49,3.42,14.76,-2.62,39.61,31.88,,,31.15,104.40,0.00%,http://fund.eastmoney.com/008282.html
gp,168702,合煦智远金融科技指数(LOF)C,2021-11-12,1.0682,1.0682,0.90,3.42,4.82,1.75,8.10,-1.23,,,-0.96,6.82,0.00%,http://fund.eastmoney.com/168702.html
gp,009614,上银中证500指数增强型C,2021-11-12,1.1779,1.1779,1.11,3.41,3.87,1.56,17.22,26.29,,,26.89,17.79,0.00%,http://fund.eastmoney.com/009614.html
gp,009613,上银中证500指数增强型A,2021-11-12,1.1827,1.1827,1.10,3.41,3.90,1.64,17.39,26.67,,,27.21,18.27,0.12%,http://fund.eastmoney.com/009613.html
gp,001028,华安物联网主题股票,2021-11-12,1.56,1.56,0.52,3.38,10.17,3.72,30.65,31.42,96.72,172.73,25.71,56,0.15%,http://fund.eastmoney.com/001028.html
gp,001542,国泰互联网+股票,2021-11-12,3.1880,3.3470,-0.03,3.37,11,-7.94,7.02,14.68,87.64,129.85,3.74,250.93,0.15%,http://fund.eastmoney.com/001542.html
